GWI_ID,Date_time,Num_etape,DTW_1,DTW_2,Tape_error,Comments,original_timestamp_ms,timestamp_utc,timestamp_local
TN069_000494,2023-10-04 18:49:00.000,2_276277,7.1,7.1,-0.08,Captured by sri,1696445340000,2023-10-04 18:49:00,2023-10-04 13:49:00 -0500
TN069_000495,2023-10-04 19:58:00.000,2_276277,8.13,8.13,-0.08,Meter#2. Captured by Sri ,1696449480000,2023-10-04 19:58:00,2023-10-04 14:58:00 -0500
TN069_000495,2023-10-04 19:59:00.000,2_276277,8.13,8.13,-0.08,Meter#2. Captured by Sri ,1696449540000,2023-10-04 19:59:00,2023-10-04 14:59:00 -0500
TN017_000003,2023-11-03 17:06:00.000,1_275959,71.13,71.13,-0.18,Captured later by Sri ,1699031160000,2023-11-03 17:06:00,2023-11-03 12:06:00 -0500
TN017_000004,2023-11-03 16:35:00.000,1_275959,28.3,28.3,-0.11,Captured later by Sri ,1699029300000,2023-11-03 16:35:00,2023-11-03 11:35:00 -0500
TN017_000004,2023-11-03 16:36:00.000,1_275959,28.29,28.29,-0.11,Captured by Sri ,1699029360000,2023-11-03 16:36:00,2023-11-03 11:36:00 -0500
TN017_000003,2023-11-03 17:05:00.000,1_275959,71.13,71.13,-0.18,Captured later by Sri ,1699031100000,2023-11-03 17:05:00,2023-11-03 12:05:00 -0500
TN053_000735,2023-11-03 17:50:00.000,1_275959,28.56,28.56,-0.11,Unknown E-Tape. Captured by Sri ,1699033800000,2023-11-03 17:50:00,2023-11-03 12:50:00 -0500
TN053_000735,2023-11-03 17:51:00.000,1_275959,28.56,28.56,-0.11,Unknown E-Tape. Captured by Sri ,1699033860000,2023-11-03 17:51:00,2023-11-03 12:51:00 -0500
TN157_003387,2023-11-28 16:27:00.000,1_275959,121.18,121.17,-0.04,,1701188820000,2023-11-28 16:27:00,2023-11-28 10:27:00 -0600
TN157_002488,2023-11-28 17:25:00.000,1_275959,,,,Well was dry.,1701192300000,2023-11-28 17:25:00,2023-11-28 11:25:00 -0600
TN157_003033,2023-11-28 17:56:00.000,1_275959,99.94,99.94,-0.03,,1701194160000,2023-11-28 17:56:00,2023-11-28 11:56:00 -0600
TN157_002487,2023-11-28 18:16:00.000,1_275959,102.0,102.0,-0.03,Transducer had dirt at the bottom. ,1701195360000,2023-11-28 18:16:00,2023-11-28 12:16:00 -0600
TN157_002032,2023-11-28 18:44:00.000,1_275959,101.51,101.49,-0.03,Does not have a transducer. Telemetry is working fine.,1701197040000,2023-11-28 18:44:00,2023-11-28 12:44:00 -0600
TN157_003012,2023-11-29 16:41:00.000,1_275959,16.99,16.99,-0.01,Water in box. Transducer may be in the air,1701276060000,2023-11-29 16:41:00,2023-11-29 10:41:00 -0600
TN157_003104,2023-11-29 16:55:00.000,1_275959,20.67,20.7,-0.01,Long cable. Transducer close to max pressure.,1701276900000,2023-11-29 16:55:00,2023-11-29 10:55:00 -0600
TN157_002435,2023-11-29 17:19:00.000,1_275959,21.38,21.36,-0.01,Level below expected,1701278340000,2023-11-29 17:19:00,2023-11-29 11:19:00 -0600
TN157_003082,2023-11-29 18:13:00.000,1_275959,96.13,96.13,-0.03,,1701281580000,2023-11-29 18:13:00,2023-11-29 12:13:00 -0600
TN157_000604,2023-12-01 16:21:00.000,1_275959,50.56,50.58,-0.02,,1701447660000,2023-12-01 16:21:00,2023-12-01 10:21:00 -0600
TN157_000604,2023-12-01 16:54:00.000,1_275959,50.56,50.58,-0.02,,1701449640000,2023-12-01 16:54:00,2023-12-01 10:54:00 -0600
TN157_000532,2023-12-01 17:17:00.000,1_275959,165.79,165.65,-0.05,,1701451020000,2023-12-01 17:17:00,2023-12-01 11:17:00 -0600
TN157_000168,2023-12-01 17:54:00.000,1_275959,123.13,123.15,-0.04,Last point may be skewed,1701453240000,2023-12-01 17:54:00,2023-12-01 11:54:00 -0600
TN157_000608,2023-12-05 14:31:00.000,1_275959,45.33,45.32,-0.01,Need MLGW Access,1701786660000,2023-12-05 14:31:00,2023-12-05 08:31:00 -0600
TN157_002647,2023-12-06 15:19:00.000,1_275959,20.65,20.64,-0.01,No,1701875940000,2023-12-06 15:19:00,2023-12-06 09:19:00 -0600
TN157_000610,2023-12-06 15:54:00.000,1_275959,33.55,33.53,-0.01,Weird oscillations in transducer data,1701878040000,2023-12-06 15:54:00,2023-12-06 09:54:00 -0600
TN157_000609,2023-12-06 16:20:00.000,1_275959,48.34,48.32,-0.01,Broken transducer cap. Transducer out of the well,1701879600000,2023-12-06 16:20:00,2023-12-06 10:20:00 -0600
TN157_000595,2023-12-06 17:08:00.000,1_275959,8.05,8.03,0.0,Telemetry in big shade of a tree,1701882480000,2023-12-06 17:08:00,2023-12-06 11:08:00 -0600
TN157_001821,2023-12-06 17:43:00.000,1_275959,21.28,21.31,-0.01,Downloaded transducer data but could not reconnect to reset it,1701884580000,2023-12-06 17:43:00,2023-12-06 11:43:00 -0600
TN157_002659,2023-12-06 18:56:00.000,1_275959,65.87,65.87,-0.02,Temperature oscilating but stable,1701888960000,2023-12-06 18:56:00,2023-12-06 12:56:00 -0600
TN157_000327,2023-12-06 19:22:00.000,1_275959,121.57,121.57,-0.04,Very odd transducer readings,1701890520000,2023-12-06 19:22:00,2023-12-06 13:22:00 -0600
TN157_000364,2023-12-07 15:27:00.000,1_275959,155.2,155.2,-0.04,Deeper than the expected,1701962820000,2023-12-07 15:27:00,2023-12-07 09:27:00 -0600
TN157_000603,2023-12-07 15:42:00.000,1_275959,45.3,45.3,-0.01,No cover in the pvc,1701963720000,2023-12-07 15:42:00,2023-12-07 09:42:00 -0600
TN157_002495,2023-12-07 15:54:00.000,1_275959,89.25,89.25,-0.05,,1701964440000,2023-12-07 15:54:00,2023-12-07 09:54:00 -0600
TN157_003774,2023-12-07 16:42:00.000,1_275959,65.45,65.45,-0.02,New well,1701967320000,2023-12-07 16:42:00,2023-12-07 10:42:00 -0600
TN157_003482,2023-12-07 16:56:00.000,1_275959,79.45,79.4,-0.02,,1701968160000,2023-12-07 16:56:00,2023-12-07 10:56:00 -0600
TN157_003766,2023-12-07 17:23:00.000,1_275959,55.55,55.65,-0.02,"Need to push the lock for open, second measure different",1701969780000,2023-12-07 17:23:00,2023-12-07 11:23:00 -0600
TN157_003400,2023-12-07 18:05:00.000,1_275959,31.95,31.9,-0.01,Barologger ,1701972300000,2023-12-07 18:05:00,2023-12-07 12:05:00 -0600
TN157_003401,2023-12-07 18:41:00.000,1_275959,27.95,27.95,-0.01,Vented transducer could not be read by the app,1701974460000,2023-12-07 18:41:00,2023-12-07 12:41:00 -0600
TN157_000429,2023-12-08 15:53:00.000,1_275959,22.28,22.28,-0.01,No transducer to collect data from,1702050780000,2023-12-08 15:53:00,2023-12-08 09:53:00 -0600
TN157_003070,2023-12-08 16:51:00.000,1_275959,70.3,70.3,-0.02,Last measurement skewed,1702054260000,2023-12-08 16:51:00,2023-12-08 10:51:00 -0600
TN157_003727,2023-12-08 18:00:00.000,1_275959,51.08,51.07,-0.02,Could not open lock (sealed manual),1702058400000,2023-12-08 18:00:00,2023-12-08 12:00:00 -0600
TN053_000735,2023-12-14 17:39:00.000,1_275959,28.61,28.61,-0.01,Captured later by Sri. Unknown E-Tape ,1702575540000,2023-12-14 17:39:00,2023-12-14 11:39:00 -0600
TN053_000735,2023-12-14 17:39:00.000,1_275959,28.61,28.61,-0.01,Captured later by Sri ,1702575540000,2023-12-14 17:39:00,2023-12-14 11:39:00 -0600
TN053_000735,2023-12-14 17:40:00.000,1_275959,28.61,28.61,-0.01,Captured later by Sri ,1702575600000,2023-12-14 17:40:00,2023-12-14 11:40:00 -0600
TN017_000004,2023-12-14 18:52:00.000,1_275959,28.17,28.17,-0.01,Captured later by Sri ,1702579920000,2023-12-14 18:52:00,2023-12-14 12:52:00 -0600
TN017_000004,2023-12-14 18:53:00.000,1_275959,28.18,28.18,-0.01,Captured later by Sri ,1702579980000,2023-12-14 18:53:00,2023-12-14 12:53:00 -0600
TN017_000003,2023-12-14 19:25:00.000,1_275959,71.22,71.22,-0.02,Captured later by Sri ,1702581900000,2023-12-14 19:25:00,2023-12-14 13:25:00 -0600
TN017_000003,2023-12-14 19:26:00.000,1_275959,71.22,71.22,-0.02,Captured later by Sri ,1702581960000,2023-12-14 19:26:00,2023-12-14 13:26:00 -0600
TN157_003066,2023-12-15 15:23:00.000,1_275959,38.85,38.85,-0.01,"Very muddy, not sealed/leaking",1702653780000,2023-12-15 15:23:00,2023-12-15 09:23:00 -0600
TN157_002422,2023-12-15 16:08:00.000,1_275959,30.83,30.8,-0.01,,1702656480000,2023-12-15 16:08:00,2023-12-15 10:08:00 -0600
TN157_003132,2023-12-15 16:39:00.000,1_275959,22.25,22.25,-0.01,,1702658340000,2023-12-15 16:39:00,2023-12-15 10:39:00 -0600
TN157_002423,2023-12-15 17:34:00.000,1_275959,20.67,20.67,-0.01,,1702661640000,2023-12-15 17:34:00,2023-12-15 11:34:00 -0600
TN069_000495,2023-12-19 19:26:00.000,1_275959,4.2,4.2,0.0,Rescued meter- no calibration. Captured by Sri,1703013960000,2023-12-19 19:26:00,2023-12-19 13:26:00 -0600
TN157_000600,2023-12-19 13:56:00.000,1_275959,83.65,83.65,-0.02,,1702994160000,2023-12-19 13:56:00,2023-12-19 07:56:00 -0600
TN157_000012,2023-12-19 16:03:00.000,1_275959,51.65,51.65,-0.02,,1703001780000,2023-12-19 16:03:00,2023-12-19 10:03:00 -0600
TN157_000617,2023-12-19 16:27:00.000,1_275959,42.02,42.02,-0.01,,1703003220000,2023-12-19 16:27:00,2023-12-19 10:27:00 -0600
TN069_000494,2023-12-19 17:58:00.000,1_275959,6.36,6.36,0.0,Rescued meter-no calibration. Captured by Sri ,1703008680000,2023-12-19 17:58:00,2023-12-19 11:58:00 -0600
TN069_000494,2023-12-19 17:59:00.000,1_275959,6.36,6.36,0.0,Rescued meter- no calibration. Captured by Sri ,1703008740000,2023-12-19 17:59:00,2023-12-19 11:59:00 -0600
TN069_000495,2023-12-19 19:27:00.000,1_275959,4.2,4.2,0.0,Rescued Meter-no calibration. Unknown Tape. Captured by Sri ,1703014020000,2023-12-19 19:27:00,2023-12-19 13:27:00 -0600
TN157_003067,2023-12-20 17:28:00.000,1_275959,30.43,30.38,-0.01,,1703093280000,2023-12-20 17:28:00,2023-12-20 11:28:00 -0600
TN157_003109,2023-12-20 17:51:00.000,1_275959,58.69,58.67,-0.02,,1703094660000,2023-12-20 17:51:00,2023-12-20 11:51:00 -0600
TN157_003013,2023-12-20 17:53:00.000,1_275959,15.45,15.5,-0.01,,1703094780000,2023-12-20 17:53:00,2023-12-20 11:53:00 -0600
TN157_003013,2023-12-20 17:53:00.000,1_275959,18.86,18.87,-0.01,,1703094780000,2023-12-20 17:53:00,2023-12-20 11:53:00 -0600
TN113_000059,2024-01-08 18:21:00.000,1_275959,51.6,51.6,-0.02,,1704738060000,2024-01-08 18:21:00,2024-01-08 12:21:00 -0600
TN157_000599,2024-01-09 19:11:00.000,1_275959,16.98,16.98,-0.01,,1704827460000,2024-01-09 19:11:00,2024-01-09 13:11:00 -0600
TN157_000598,2024-01-09 19:13:00.000,1_275959,21.62,21.62,-0.01,,1704827580000,2024-01-09 19:13:00,2024-01-09 13:13:00 -0600
TN157_003046,2024-01-09 19:22:00.000,1_275959,48.5,48.51,-0.02,,1704828120000,2024-01-09 19:22:00,2024-01-09 13:22:00 -0600
TN069_000495,2024-01-26 16:56:00.000,1_275959,6.35,6.35,0.0,,1706288160000,2024-01-26 16:56:00,2024-01-26 10:56:00 -0600
TN157_003766,2024-01-26 19:17:00.000,1_275959,56.75,56.75,-0.02,,1706296620000,2024-01-26 19:17:00,2024-01-26 13:17:00 -0600
TN157_003400,2024-01-26 20:02:00.000,1_275959,31.65,31.65,-0.01,,1706299320000,2024-01-26 20:02:00,2024-01-26 14:02:00 -0600
TN069_000495,2024-02-06 16:42:00.000,1_275959,6.35,6.35,0.0,Unknown tape.Captured by sri,1707237720000,2024-02-06 16:42:00,2024-02-06 10:42:00 -0600
TN157_001820,2024-02-08 15:56:00.000,1_275959,17.21,17.2,-0.01,,1707407760000,2024-02-08 15:56:00,2024-02-08 09:56:00 -0600
TN157_002488,2024-02-08 16:39:00.000,,,,,This is the dry well at 120.0ft,1707410340000,2024-02-08 16:39:00,2024-02-08 10:39:00 -0600
TN157_001820,2024-02-09 18:35:00.000,1_275959,16.99,17.02,-0.01,"We deployed a new transducer. Before deploying, we got WL measurements of 16.99 ft & 17.04 ft. We measured the bottom and got 38.4 ft.",1707503700000,2024-02-09 18:35:00,2024-02-09 12:35:00 -0600
TN157_003082,2024-02-23 15:15:00.000,4_312885,97.62,97.6,-0.066,Measure in Dan's class ,1708701300000,2024-02-23 15:15:00,2024-02-23 09:15:00 -0600
TN157_002487,2024-02-23 15:27:00.000,1_275959,102.05,102.05,-0.03,Physical Hydrology lab,1708702020000,2024-02-23 15:27:00,2024-02-23 09:27:00 -0600
TN157_002064,2024-02-23 15:34:00.000,4_312885,86.55,86.58,-0.063,Dans class ,1708702440000,2024-02-23 15:34:00,2024-02-23 09:34:00 -0600
TN157_002488,2024-02-23 15:41:00.000,,,,,Dry well,1708702860000,2024-02-23 15:41:00,2024-02-23 09:41:00 -0600
TN157_000600,2024-02-23 16:15:00.000,4_312885,83.82,83.79,-0.061,Dans class ,1708704900000,2024-02-23 16:15:00,2024-02-23 10:15:00 -0600
TN157_002435,2024-02-23 16:22:00.000,1_275959,21.03,21.03,-0.01,Physical hydrology lab,1708705320000,2024-02-23 16:22:00,2024-02-23 10:22:00 -0600
TN157_002436,2024-02-23 16:28:00.000,1_275959,20.94,20.93,-0.01,Physical hydrology lab,1708705680000,2024-02-23 16:28:00,2024-02-23 10:28:00 -0600
TN157_002437,2024-02-23 16:34:00.000,1_275959,21.17,21.17,-0.01,Physical hydrology lab,1708706040000,2024-02-23 16:34:00,2024-02-23 10:34:00 -0600
TN157_003083,2024-02-23 16:43:00.000,4_312885,71.07,71.07,-0.057,Dans class ,1708706580000,2024-02-23 16:43:00,2024-02-23 10:43:00 -0600
TN157_002372,2024-03-15 18:28:00.000,1_275959,26.2,26.2,-0.01,"Transducer installed, raining",1710527280000,2024-03-15 18:28:00,2024-03-15 13:28:00 -0500
TN157_002414,2024-03-15 19:20:00.000,1_275959,26.76,26.75,-0.01,,1710530400000,2024-03-15 19:20:00,2024-03-15 14:20:00 -0500
TN157_003070,2024-03-19 15:33:00.000,1_275959,70.75,70.7,-0.02,,1710862380000,2024-03-19 15:33:00,2024-03-19 10:33:00 -0500
TN157_003104,2024-03-20 14:50:00.000,1_275959,18.32,18.32,-0.01,,1710946200000,2024-03-20 14:50:00,2024-03-20 09:50:00 -0500
TN157_003012,2024-03-20 15:20:00.000,1_275959,14.27,14.28,-0.01,,1710948000000,2024-03-20 15:20:00,2024-03-20 10:20:00 -0500
TN157_002435,2024-03-20 16:39:00.000,1_275959,20.97,20.98,-0.01,,1710952740000,2024-03-20 16:39:00,2024-03-20 11:39:00 -0500
TN157_000327,2024-03-22 16:42:00.000,1_275959,110.86,110.85,-0.01,,1711125720000,2024-03-22 16:42:00,2024-03-22 11:42:00 -0500
TN157_002659,2024-03-22 17:13:00.000,1_275959,66.1,66.05,-0.01,,1711127580000,2024-03-22 17:13:00,2024-03-22 12:13:00 -0500
TN157_003066,2024-03-22 17:43:00.000,1_275959,38.8,38.8,-0.01,,1711129380000,2024-03-22 17:43:00,2024-03-22 12:43:00 -0500
TN157_002372,2024-03-25 14:05:00.000,1_275959,26.13,26.13,-0.01,Cloudy day,1711375500000,2024-03-25 14:05:00,2024-03-25 09:05:00 -0500
TN157_002414,2024-03-25 14:18:00.000,1_275959,26.65,26.65,-0.01,No transducer ,1711376280000,2024-03-25 14:18:00,2024-03-25 09:18:00 -0500
TN157_002488,2024-03-26 14:18:00.000,1_275959,110.4,110.33,-0.03,The Well is Dry,1711462680000,2024-03-26 14:18:00,2024-03-26 09:18:00 -0500
TN157_002487,2024-03-26 14:28:00.000,1_275959,102.78,102.77,-0.03,,1711463280000,2024-03-26 14:28:00,2024-03-26 09:28:00 -0500
TN157_003033,2024-03-26 14:55:00.000,1_275959,99.92,99.92,-0.03,,1711464900000,2024-03-26 14:55:00,2024-03-26 09:55:00 -0500
TN157_003082,2024-03-26 16:08:00.000,1_275959,96.3,96.3,-0.03,,1711469280000,2024-03-26 16:08:00,2024-03-26 11:08:00 -0500
TN157_000600,2024-03-27 17:14:00.000,1_275959,83.89,83.89,-0.02,,1711559640000,2024-03-27 17:14:00,2024-03-27 12:14:00 -0500
TN157_002372,2024-03-28 14:04:00.000,5_312881,26.22,26.22,0.0,"Measure before drilling, made with etape 7 which is not calibrated ",1711634640000,2024-03-28 14:04:00,2024-03-28 09:04:00 -0500
TN157_002372,2024-03-29 17:13:00.000,5_312881,26.16,26.16,0.0,Measured with etape 7 non calibrated just for reference ,1711732380000,2024-03-29 17:13:00,2024-03-29 12:13:00 -0500
TN157_001821,2024-03-29 18:51:00.000,1_275959,19.22,19.2,-0.01,,1711738260000,2024-03-29 18:51:00,2024-03-29 13:51:00 -0500
TN157_003400,2024-04-03 17:08:00.000,1_275959,30.95,30.95,-0.01,,1712164080000,2024-04-03 17:08:00,2024-04-03 12:08:00 -0500
TN157_003401,2024-04-03 17:10:00.000,1_275959,26.49,26.49,-0.01,"Difficulty connecting measuring device, so data was not collected",1712164200000,2024-04-03 17:10:00,2024-04-03 12:10:00 -0500
TN157_000604,2024-04-04 14:18:00.000,1_275959,47.98,47.98,-0.01,Wasps,1712240280000,2024-04-04 14:18:00,2024-04-04 09:18:00 -0500
TN157_000532,2024-04-04 14:27:00.000,1_275959,161.1,161.09,-0.05,,1712240820000,2024-04-04 14:27:00,2024-04-04 09:27:00 -0500
TN157_000168,2024-04-04 14:37:00.000,1_275959,123.62,123.62,-0.04,,1712241420000,2024-04-04 14:37:00,2024-04-04 09:37:00 -0500
TN157_003046,2024-04-04 15:03:00.000,1_275959,17.86,17.85,-0.01,Very shallow ,1712242980000,2024-04-04 15:03:00,2024-04-04 10:03:00 -0500
TN157_002647,2024-04-04 15:41:00.000,1_275959,19.36,19.37,-0.01,,1712245260000,2024-04-04 15:41:00,2024-04-04 10:41:00 -0500
TN157_000610,2024-04-04 15:59:00.000,1_275959,32.77,32.77,-0.01,,1712246340000,2024-04-04 15:59:00,2024-04-04 10:59:00 -0500
TN157_000609,2024-04-04 16:33:00.000,1_275959,47.2,47.2,-0.01,,1712248380000,2024-04-04 16:33:00,2024-04-04 11:33:00 -0500
TN157_000364,2024-04-12 16:10:00.000,1_275959,166.25,166.24,-0.05,,1712938200000,2024-04-12 16:10:00,2024-04-12 11:10:00 -0500
TN157_000603,2024-04-12 16:23:00.000,1_275959,45.32,45.29,-0.02,,1712938980000,2024-04-12 16:23:00,2024-04-12 11:23:00 -0500
TN157_002422,2024-04-12 17:33:00.000,1_275959,30.7,30.7,-0.01,,1712943180000,2024-04-12 17:33:00,2024-04-12 12:33:00 -0500
TN157_002372,2024-04-12 18:39:00.000,1_275959,27.54,27.54,-0.01,,1712947140000,2024-04-12 18:39:00,2024-04-12 13:39:00 -0500
TN157_003482,2024-04-15 14:32:00.000,1_275959,79.0,79.03,-0.02,,1713191520000,2024-04-15 14:32:00,2024-04-15 09:32:00 -0500
TN157_003774,2024-04-15 15:02:00.000,1_275959,65.92,65.92,-0.02,,1713193320000,2024-04-15 15:02:00,2024-04-15 10:02:00 -0500
TN157_003766,2024-04-15 15:33:00.000,1_275959,55.62,55.63,-0.02,,1713195180000,2024-04-15 15:33:00,2024-04-15 10:33:00 -0500
TN157_003401,2024-04-15 16:46:00.000,1_275959,25.49,25.49,-0.01,,1713199560000,2024-04-15 16:46:00,2024-04-15 11:46:00 -0500
TN157_000429,2024-04-17 16:24:00.000,1_275959,21.44,21.45,-0.01,,1713371040000,2024-04-17 16:24:00,2024-04-17 11:24:00 -0500
TN157_003067,2024-04-18 14:31:00.000,1_275959,30.16,30.16,-0.01,,1713450660000,2024-04-18 14:31:00,2024-04-18 09:31:00 -0500
TN157_003013,2024-04-18 14:57:00.000,1_275959,15.08,15.09,-0.01,,1713452220000,2024-04-18 14:57:00,2024-04-18 09:57:00 -0500
TN157_003103,2024-04-18 16:34:00.000,1_275959,88.85,88.9,-0.03,,1713458040000,2024-04-18 16:34:00,2024-04-18 11:34:00 -0500
TN157_001820,2024-04-18 17:00:00.000,1_275959,14.85,14.85,0.0,,1713459600000,2024-04-18 17:00:00,2024-04-18 12:00:00 -0500
TN157_000617,2024-04-19 14:26:00.000,1_275959,39.5,39.5,-0.01,Changed the battery for the telemetry device. ,1713536760000,2024-04-19 14:26:00,2024-04-19 09:26:00 -0500
TN157_000012,2024-04-19 15:40:00.000,1_275959,48.1,48.15,-0.01,Telemetry device OK,1713541200000,2024-04-19 15:40:00,2024-04-19 10:40:00 -0500
TN157_000599,2024-04-19 16:30:00.000,1_275959,12.01,12.01,-0.01,,1713544200000,2024-04-19 16:30:00,2024-04-19 11:30:00 -0500
TN157_000595,2024-04-19 16:52:00.000,1_275959,5.5,5.5,0.0,"Telemetry device OK, just some water droplets/humidity inside",1713545520000,2024-04-19 16:52:00,2024-04-19 11:52:00 -0500
TN157_002032,2024-04-30 15:30:00.000,1_275959,104.5,104.5,-0.03,Telemery device,1714491000000,2024-04-30 15:30:00,2024-04-30 10:30:00 -0500
TN157_003387,2024-05-01 14:15:00.000,1_275959,123.6,123.55,-0.06,,1714572900000,2024-05-01 14:15:00,2024-05-01 09:15:00 -0500
TN157_003793,2024-05-01 15:03:00.000,1_275959,54.73,54.73,-0.02,Deploy Transducer,1714575780000,2024-05-01 15:03:00,2024-05-01 10:03:00 -0500
TN157_003109,2024-05-01 17:17:00.000,1_275959,57.81,57.81,-0.02,,1714583820000,2024-05-01 17:17:00,2024-05-01 12:17:00 -0500
TN157_002372,2024-05-07 14:38:00.000,1_275959,25.93,25.93,-0.01,,1715092680000,2024-05-07 14:38:00,2024-05-07 09:38:00 -0500
TN157_003790,2024-05-07 14:57:00.000,1_275959,27.3,27.3,-0.01,No transducer at measurement ,1715093820000,2024-05-07 14:57:00,2024-05-07 09:57:00 -0500
TN157_002717,2024-05-15 15:07:00.000,1_275959,118.12,118.13,-0.01,No transducer. Usgs demonstration ,1715785620000,2024-05-15 15:07:00,2024-05-15 10:07:00 -0500
TN157_002717,2024-05-15 15:21:00.000,,,,,"Not that steel tape, USGS tape used",1715786460000,2024-05-15 15:21:00,2024-05-15 10:21:00 -0500
TN157_003398,2024-05-21 14:18:00.000,,,,,"Well not found, ongoing construction. Some piles of gravel may be covering the lid.",1716301080000,2024-05-21 14:18:00,2024-05-21 09:18:00 -0500
TN157_003482,2024-05-21 14:43:00.000,1_275959,66.1,66.1,-0.02,,1716302580000,2024-05-21 14:43:00,2024-05-21 09:43:00 -0500
TN157_003482,2024-05-21 14:57:00.000,1_275959,79.11,79.11,-0.02,Measurement from the well furthest of the road. Correct data.,1716303420000,2024-05-21 14:57:00,2024-05-21 09:57:00 -0500
TN157_002440,2024-05-21 15:33:00.000,1_275959,44.07,44.08,-0.01,,1716305580000,2024-05-21 15:33:00,2024-05-21 10:33:00 -0500
TN157_003766,2024-05-21 16:00:00.000,1_275959,55.62,55.62,-0.02,,1716307200000,2024-05-21 16:00:00,2024-05-21 11:00:00 -0500
TN157_003397,2024-05-21 16:04:00.000,1_275959,113.1,113.11,-0.03,,1716307440000,2024-05-21 16:04:00,2024-05-21 11:04:00 -0500
TN157_003410,2024-05-21 16:43:00.000,1_275959,25.07,25.04,-0.011,Used black e-tape. Well was off.,1716309780000,2024-05-21 16:43:00,2024-05-21 11:43:00 -0500
TN157_003410,2024-05-21 16:43:00.000,1_275959,25.07,25.04,-0.011,Used black e-tape. Well was off.,1716309780000,2024-05-21 16:43:00,2024-05-21 11:43:00 -0500
TN157_003400,2024-05-21 17:13:00.000,1_275959,31.09,31.09,-0.01,,1716311580000,2024-05-21 17:13:00,2024-05-21 12:13:00 -0500
TN157_003401,2024-05-21 17:17:00.000,1_275959,26.61,26.61,-0.01,,1716311820000,2024-05-21 17:17:00,2024-05-21 12:17:00 -0500
TN157_003110,2024-05-22 13:22:00.000,1_275959,67.6,67.6,-0.02,,1716384120000,2024-05-22 13:22:00,2024-05-22 08:22:00 -0500
TN157_003068,2024-05-22 13:40:00.000,1_275959,29.8,29.81,-0.01,,1716385200000,2024-05-22 13:40:00,2024-05-22 08:40:00 -0500
TN157_003105,2024-05-22 13:53:00.000,1_275959,47.04,47.04,-0.01,,1716385980000,2024-05-22 13:53:00,2024-05-22 08:53:00 -0500
TN157_000205,2024-05-22 14:16:00.000,1_275959,104.92,104.92,-0.032,"E-Tape #6 (Black Tape) used, not E-Tape #1.",1716387360000,2024-05-22 14:16:00,2024-05-22 09:16:00 -0500
TN157_000205,2024-05-22 14:16:00.000,1_275959,104.92,104.92,-0.032,"E-Tape #6 (Black Tape) used, not E-Tape #1.",1716387360000,2024-05-22 14:16:00,2024-05-22 09:16:00 -0500
TN157_000205,2024-05-22 14:16:00.000,1_275959,104.92,104.92,-0.032,"E-Tape #6 (Black Tape) used, not E-Tape #1.",1716387360000,2024-05-22 14:16:00,2024-05-22 09:16:00 -0500
TN157_003107,2024-05-22 14:38:00.000,1_275959,75.04,75.04,-0.02,,1716388680000,2024-05-22 14:38:00,2024-05-22 09:38:00 -0500
TN157_003013,2024-05-22 14:58:00.000,1_275959,15.15,15.15,-0.01,,1716389880000,2024-05-22 14:58:00,2024-05-22 09:58:00 -0500
TN157_003109,2024-05-22 15:04:00.000,1_275959,57.81,57.8,-0.02,,1716390240000,2024-05-22 15:04:00,2024-05-22 10:04:00 -0500
TN157_003108,2024-05-22 15:29:00.000,1_275959,58.8,58.8,-0.02,,1716391740000,2024-05-22 15:29:00,2024-05-22 10:29:00 -0500
TN157_003067,2024-05-22 15:43:00.000,1_275959,29.85,29.85,-0.01,,1716392580000,2024-05-22 15:43:00,2024-05-22 10:43:00 -0500
TN157_003790,2024-06-06 14:45:00.000,1_275959,27.27,27.26,-0.011,"E-tape was 6. Battery of laptop dead, no transducer data",1717685100000,2024-06-06 14:45:00,2024-06-06 09:45:00 -0500
TN157_000348,2024-06-06 14:53:00.000,1_275959,27.73,27.73,-0.011,E-tape number 6,1717685580000,2024-06-06 14:53:00,2024-06-06 09:53:00 -0500
TN157_002370,2024-06-06 15:01:00.000,1_275959,31.69,31.69,-0.012,E-tape number 6,1717686060000,2024-06-06 15:01:00,2024-06-06 10:01:00 -0500
TN157_002679,2024-06-06 16:24:00.000,1_275959,27.96,27.96,-0.011,E-tape #6,1717691040000,2024-06-06 16:24:00,2024-06-06 11:24:00 -0500
TN157_002372,2024-08-08 14:23:00.000,1_275959,26.05,26.05,-0.027,,1723126980000,2024-08-08 14:23:00,2024-08-08 09:23:00 -0500
TN157_003790,2024-08-08 15:20:00.000,1_275959,27.45,27.45,-0.028,"Data errors. Test conducted, all seems good with new data. Need to check",1723130400000,2024-08-08 15:20:00,2024-08-08 10:20:00 -0500
TN157_003033,2024-08-12 15:13:00.000,1_275959,100.47,100.47,-0.052,100.47 both DTW and correction -0.052,1723475580000,2024-08-12 15:13:00,2024-08-12 10:13:00 -0500
TN157_003793,2024-08-12 16:00:00.000,1_275959,54.56,54.56,-0.035,DTW 54.56 and correction -0.035,1723478400000,2024-08-12 16:00:00,2024-08-12 11:00:00 -0500
TN157_003012,2024-08-12 16:40:00.000,1_275959,16.07,16.07,-0.024,DTW 16.07 Correction -0.024,1723480800000,2024-08-12 16:40:00,2024-08-12 11:40:00 -0500
